,2k,4k,6k,500k,1k,3k,8k
3512,30,20,65,15.0,20.0,25.0,55.0
3513,30,20,70,15.0,20.0,25.0,60.0
3514,30,20,75,20.0,20.0,25.0,65.0
3515,30,20,80,15.0,20.0,25.0,70.0
3516,30,20,85,15.0,20.0,25.0,70.0
3517,30,20,90,15.0,15.0,25.0,75.0
3518,30,20,95,15.0,15.0,25.0,75.0
3519,30,20,100,15.0,15.0,25.0,75.0
3520,30,25,-5,10.0,15.0,25.0,10.0
3521,30,25,0,15.0,15.0,25.0,10.0
3522,30,25,5,15.0,15.0,25.0,10.0
3523,30,25,10,15.0,15.0,25.0,15.0
3524,30,25,15,15.0,20.0,25.0,20.0
3525,30,25,20,15.0,20.0,25.0,20.0
3526,30,25,25,15.0,20.0,25.0,25.0
3527,30,25,30,20.0,20.0,25.0,30.0
3528,30,25,35,20.0,20.0,25.0,35.0
3529,30,25,40,20.0,20.0,25.0,40.0
3530,30,25,45,20.0,20.0,25.0,40.0
3531,30,25,50,20.0,20.0,25.0,45.0
3532,30,25,55,20.0,20.0,25.0,50.0
3533,30,25,60,20.0,20.0,30.0,55.0
3534,30,25,65,20.0,20.0,30.0,55.0
3535,30,25,70,20.0,20.0,30.0,60.0
3536,30,25,75,20.0,20.0,30.0,65.0
3537,30,25,80,20.0,20.0,30.0,70.0
3538,30,25,85,20.0,20.0,30.0,75.0
3539,30,25,90,15.0,20.0,25.0,75.0
3540,30,25,95,20.0,20.0,25.0,75.0
3541,30,25,100,15.0,20.0,25.0,80.0
3542,30,30,-5,10.0,15.0,30.0,10.0
3543,30,30,0,10.0,15.0,30.0,10.0
3544,30,30,5,15.0,15.0,30.0,10.0
3545,30,30,10,15.0,15.0,30.0,15.0
3546,30,30,15,15.0,15.0,30.0,20.0
3547,30,30,20,15.0,20.0,30.0,20.0
3548,30,30,25,15.0,20.0,30.0,25.0
3549,30,30,30,20.0,20.0,30.0,30.0
3550,30,30,35,20.0,20.0,30.0,35.0
3551,30,30,40,20.0,20.0,30.0,40.0
3552,30,30,45,20.0,20.0,30.0,40.0
3553,30,30,50,20.0,20.0,30.0,45.0
3554,30,30,55,20.0,20.0,30.0,55.0
3555,30,30,60,20.0,20.0,30.0,55.0
3556,30,30,65,20.0,20.0,30.0,60.0
3557,30,30,70,20.0,20.0,30.0,60.0
3558,30,30,75,20.0,20.0,30.0,65.0
3559,30,30,80,15.0,20.0,30.0,70.0
3560,30,30,85,15.0,20.0,30.0,75.0
3561,30,30,90,20.0,20.0,30.0,75.0
3562,30,30,95,15.0,20.0,30.0,75.0
3563,30,30,100,20.0,20.0,30.0,80.0
3564,30,35,-5,10.0,15.0,30.0,10.0
3565,30,35,0,10.0,15.0,30.0,10.0
3566,30,35,5,10.0,15.0,30.0,15.0
3567,30,35,10,15.0,15.0,30.0,15.0
3568,30,35,15,15.0,15.0,35.0,20.0
3569,30,35,20,15.0,15.0,30.0,20.0
3570,30,35,25,15.0,20.0,30.0,25.0
3571,30,35,30,15.0,20.0,30.0,30.0
3572,30,35,35,20.0,20.0,30.0,35.0
3573,30,35,40,20.0,20.0,30.0,40.0
3574,30,35,45,20.0,20.0,30.0,45.0
3575,30,35,50,20.0,20.0,35.0,50.0
3576,30,35,55,20.0,20.0,35.0,50.0
3577,30,35,60,20.0,20.0,35.0,55.0
3578,30,35,65,20.0,20.0,35.0,60.0
3579,30,35,70,20.0,20.0,35.0,65.0
3580,30,35,75,20.0,20.0,35.0,65.0
3581,30,35,80,20.0,20.0,35.0,70.0
3582,30,35,85,20.0,20.0,35.0,75.0
3583,30,35,90,20.0,20.0,35.0,75.0
3584,30,35,95,20.0,20.0,35.0,80.0
3585,30,35,100,20.0,20.0,35.0,80.0
3586,30,40,-5,10.0,10.0,35.0,10.0
3587,30,40,0,10.0,15.0,35.0,10.0
3588,30,40,5,10.0,15.0,35.0,15.0
3589,30,40,10,10.0,15.0,35.0,15.0
3590,30,40,15,15.0,15.0,35.0,15.0
3591,30,40,20,15.0,15.0,35.0,20.0
3592,30,40,25,15.0,15.0,35.0,25.0
3593,30,40,30,15.0,20.0,35.0,30.0
3594,30,40,35,15.0,20.0,35.0,35.0
3595,30,40,40,15.0,20.0,35.0,35.0
3596,30,40,45,20.0,20.0,35.0,45.0
3597,30,40,50,20.0,20.0,35.0,50.0
3598,30,40,55,20.0,20.0,35.0,55.0
3599,30,40,60,20.0,20.0,35.0,55.0
3600,30,40,65,20.0,20.0,35.0,60.0
3601,30,40,70,20.0,20.0,35.0,65.0
3602,30,40,75,20.0,20.0,35.0,70.0
3603,30,40,80,20.0,20.0,35.0,70.0
3604,30,40,85,20.0,20.0,35.0,75.0
3605,30,40,90,20.0,20.0,35.0,80.0
3606,30,40,95,20.0,20.0,35.0,80.0
3607,30,40,100,20.0,20.0,35.0,80.0
3608,30,45,-5,10.0,15.0,40.0,15.0
3609,30,45,0,10.0,15.0,40.0,15.0
3610,30,45,5,10.0,15.0,40.0,15.0
3611,30,45,10,10.0,15.0,40.0,15.0
3612,30,45,15,10.0,15.0,40.0,15.0
3613,30,45,20,15.0,15.0,40.0,20.0
3614,30,45,25,15.0,15.0,40.0,25.0
3615,30,45,30,15.0,15.0,40.0,30.0
3616,30,45,35,15.0,20.0,40.0,30.0
3617,30,45,40,15.0,20.0,40.0,35.0
3618,30,45,45,15.0,20.0,40.0,40.0
3619,30,45,50,15.0,20.0,40.0,50.0
3620,30,45,55,20.0,20.0,40.0,55.0
3621,30,45,60,20.0,20.0,40.0,55.0
3622,30,45,65,20.0,20.0,40.0,60.0
3623,30,45,70,20.0,20.0,40.0,65.0
3624,30,45,75,20.0,20.0,40.0,65.0
3625,30,45,80,20.0,20.0,40.0,70.0
3626,30,45,85,20.0,20.0,40.0,75.0
3627,30,45,90,20.0,20.0,40.0,80.0
3628,30,45,95,20.0,20.0,40.0,80.0
3629,30,45,100,20.0,20.0,40.0,80.0
3630,30,50,-5,10.0,15.0,40.0,15.0
3631,30,50,0,10.0,15.0,40.0,15.0
3632,30,50,5,10.0,15.0,40.0,15.0
3633,30,50,10,10.0,15.0,45.0,15.0
3634,30,50,15,10.0,15.0,45.0,15.0
3635,30,50,20,15.0,15.0,45.0,20.0
3636,30,50,25,15.0,15.0,45.0,25.0
3637,30,50,30,15.0,15.0,45.0,25.0
3638,30,50,35,15.0,15.0,45.0,30.0
3639,30,50,40,15.0,15.0,45.0,35.0
3640,30,50,45,15.0,20.0,45.0,40.0
3641,30,50,50,15.0,20.0,45.0,50.0
3642,30,50,55,15.0,20.0,45.0,55.0
3643,30,50,60,15.0,20.0,45.0,55.0
3644,30,50,65,15.0,20.0,45.0,60.0
3645,30,50,70,15.0,20.0,45.0,65.0
3646,30,50,75,15.0,20.0,45.0,70.0
3647,30,50,80,20.0,20.0,45.0,70.0
3648,30,50,85,20.0,20.0,45.0,75.0
3649,30,50,90,20.0,20.0,45.0,80.0
3650,30,50,95,20.0,20.0,45.0,80.0
3651,30,50,100,20.0,20.0,45.0,80.0
3652,30,55,-5,10.0,15.0,40.0,15.0
3653,30,55,0,10.0,15.0,45.0,15.0
3654,30,55,5,10.0,15.0,45.0,15.0
3655,30,55,10,10.0,15.0,45.0,15.0
3656,30,55,15,10.0,15.0,45.0,20.0
3657,30,55,20,15.0,15.0,45.0,20.0
3658,30,55,25,15.0,15.0,45.0,25.0
3659,30,55,30,15.0,15.0,50.0,25.0
3660,30,55,35,15.0,15.0,50.0,30.0
3661,30,55,40,15.0,15.0,50.0,35.0
3662,30,55,45,15.0,15.0,50.0,40.0
3663,30,55,50,15.0,15.0,50.0,45.0
3664,30,55,55,15.0,20.0,50.0,55.0
3665,30,55,60,15.0,20.0,50.0,55.0
3666,30,55,65,15.0,15.0,50.0,60.0
3667,30,55,70,15.0,20.0,50.0,65.0
3668,30,55,75,15.0,20.0,50.0,70.0
3669,30,55,80,15.0,20.0,50.0,70.0
3670,30,55,85,20.0,20.0,50.0,75.0
3671,30,55,90,20.0,20.0,45.0,80.0
3672,30,55,95,15.0,20.0,45.0,80.0
3673,30,55,100,15.0,20.0,45.0,80.0
3674,30,60,-5,10.0,10.0,40.0,15.0
3675,30,60,0,10.0,15.0,45.0,15.0
3676,30,60,5,10.0,15.0,45.0,15.0
3677,30,60,10,10.0,15.0,45.0,20.0
3678,30,60,15,10.0,15.0,50.0,20.0
3679,30,60,20,15.0,15.0,50.0,20.0
3680,30,60,25,15.0,15.0,50.0,25.0
3681,30,60,30,15.0,15.0,50.0,25.0
3682,30,60,35,15.0,15.0,50.0,30.0
3683,30,60,40,15.0,15.0,50.0,35.0
3684,30,60,45,15.0,15.0,50.0,40.0
3685,30,60,50,15.0,15.0,50.0,45.0
3686,30,60,55,15.0,15.0,50.0,50.0
3687,30,60,60,15.0,15.0,50.0,55.0
3688,30,60,65,15.0,15.0,55.0,60.0
3689,30,60,70,15.0,15.0,50.0,65.0
3690,30,60,75,15.0,20.0,55.0,70.0
3691,30,60,80,15.0,20.0,50.0,70.0
3692,30,60,85,15.0,20.0,50.0,75.0
3693,30,60,90,20.0,20.0,50.0,80.0
3694,30,60,95,15.0,20.0,50.0,80.0
3695,30,60,100,15.0,20.0,50.0,80.0
3696,30,65,-5,10.0,15.0,45.0,15.0
3697,30,65,0,10.0,15.0,45.0,15.0
3698,30,65,5,10.0,15.0,50.0,20.0
3699,30,65,10,10.0,15.0,50.0,20.0
3700,30,65,15,10.0,15.0,50.0,20.0
3701,30,65,20,15.0,15.0,50.0,25.0
3702,30,65,25,15.0,15.0,50.0,25.0
3703,30,65,30,15.0,15.0,50.0,30.0
3704,30,65,35,15.0,15.0,55.0,30.0
3705,30,65,40,15.0,15.0,55.0,35.0
3706,30,65,45,15.0,15.0,55.0,40.0
3707,30,65,50,15.0,15.0,55.0,45.0
3708,30,65,55,15.0,15.0,55.0,50.0
3709,30,65,60,15.0,15.0,55.0,55.0
3710,30,65,65,15.0,15.0,55.0,60.0
3711,30,65,70,15.0,15.0,55.0,65.0
3712,30,65,75,15.0,15.0,55.0,70.0
3713,30,65,80,15.0,15.0,55.0,75.0
3714,30,65,85,15.0,15.0,55.0,75.0
3715,30,65,90,15.0,20.0,55.0,80.0
3716,30,65,95,15.0,20.0,55.0,80.0
3717,30,65,100,15.0,20.0,55.0,85.0
3718,30,70,-5,10.0,15.0,45.0,15.0
3719,30,70,0,10.0,15.0,45.0,15.0
3720,30,70,5,10.0,15.0,50.0,20.0
3721,30,70,10,10.0,15.0,50.0,20.0
3722,30,70,15,15.0,15.0,50.0,25.0
3723,30,70,20,15.0,15.0,50.0,25.0
3724,30,70,25,15.0,15.0,55.0,30.0
3725,30,70,30,15.0,15.0,55.0,30.0
3726,30,70,35,15.0,15.0,55.0,30.0
3727,30,70,40,15.0,15.0,55.0,35.0
3728,30,70,45,15.0,15.0,55.0,40.0
3729,30,70,50,15.0,15.0,55.0,45.0
3730,30,70,55,15.0,15.0,60.0,50.0
3731,30,70,60,15.0,15.0,60.0,55.0
3732,30,70,65,15.0,15.0,60.0,60.0
3733,30,70,70,15.0,15.0,60.0,65.0
3734,30,70,75,15.0,15.0,60.0,70.0
3735,30,70,80,15.0,15.0,60.0,75.0
3736,30,70,85,15.0,15.0,60.0,75.0
3737,30,70,90,15.0,20.0,55.0,80.0
3738,30,70,95,15.0,20.0,55.0,80.0
3739,30,70,100,15.0,15.0,55.0,85.0
3740,30,75,-5,10.0,10.0,45.0,15.0
3741,30,75,0,10.0,15.0,45.0,20.0
3742,30,75,5,10.0,15.0,50.0,20.0
3743,30,75,10,10.0,15.0,50.0,25.0
3744,30,75,15,15.0,15.0,50.0,25.0
3745,30,75,20,15.0,15.0,55.0,25.0
3746,30,75,25,15.0,15.0,55.0,30.0
3747,30,75,30,15.0,15.0,55.0,30.0
3748,30,75,35,15.0,15.0,55.0,35.0
3749,30,75,40,15.0,15.0,55.0,40.0
3750,30,75,45,15.0,15.0,60.0,45.0
3751,30,75,50,15.0,15.0,60.0,50.0
3752,30,75,55,15.0,15.0,60.0,50.0
3753,30,75,60,15.0,15.0,60.0,55.0
3754,30,75,65,15.0,15.0,60.0,60.0
3755,30,75,70,15.0,15.0,60.0,65.0
3756,30,75,75,15.0,15.0,60.0,70.0
3757,30,75,80,15.0,15.0,60.0,75.0
3758,30,75,85,15.0,15.0,60.0,75.0
3759,30,75,90,15.0,15.0,60.0,80.0
3760,30,75,95,15.0,15.0,60.0,85.0
3761,30,75,100,15.0,15.0,60.0,85.0
3762,30,80,-5,10.0,10.0,45.0,15.0
3763,30,80,0,10.0,15.0,50.0,20.0
3764,30,80,5,10.0,15.0,50.0,20.0
3765,30,80,10,15.0,15.0,50.0,25.0
3766,30,80,15,15.0,15.0,55.0,25.0
3767,30,80,20,15.0,15.0,55.0,30.0
3768,30,80,25,15.0,15.0,55.0,35.0
3769,30,80,30,15.0,15.0,55.0,35.0
3770,30,80,35,15.0,15.0,60.0,35.0
3771,30,80,40,15.0,15.0,60.0,40.0
3772,30,80,45,15.0,15.0,60.0,45.0
3773,30,80,50,15.0,15.0,60.0,50.0
3774,30,80,55,15.0,15.0,60.0,55.0
3775,30,80,60,15.0,15.0,65.0,55.0
3776,30,80,65,15.0,15.0,65.0,60.0
3777,30,80,70,15.0,15.0,65.0,65.0
3778,30,80,75,15.0,15.0,65.0,70.0
3779,30,80,80,10.0,15.0,65.0,75.0
3780,30,80,85,15.0,15.0,65.0,75.0
3781,30,80,90,15.0,15.0,65.0,80.0
3782,30,80,95,15.0,20.0,65.0,85.0
3783,30,80,100,15.0,15.0,60.0,85.0
3784,30,85,-5,10.0,10.0,45.0,20.0
3785,30,85,0,10.0,15.0,50.0,20.0
3786,30,85,5,10.0,15.0,50.0,20.0
3787,30,85,10,15.0,15.0,50.0,25.0
3788,30,85,15,15.0,15.0,55.0,30.0
3789,30,85,20,15.0,15.0,55.0,35.0
3790,30,85,25,15.0,15.0,55.0,35.0
3791,30,85,30,15.0,15.0,55.0,35.0
3792,30,85,35,15.0,15.0,60.0,40.0
3793,30,85,40,15.0,15.0,60.0,45.0
3794,30,85,45,15.0,15.0,60.0,45.0
3795,30,85,50,15.0,15.0,60.0,50.0
3796,30,85,55,15.0,15.0,60.0,55.0
3797,30,85,60,15.0,15.0,65.0,60.0
3798,30,85,65,15.0,15.0,65.0,65.0
3799,30,85,70,15.0,15.0,65.0,70.0
3800,30,85,75,15.0,15.0,70.0,70.0
3801,30,85,80,15.0,15.0,70.0,75.0
3802,30,85,85,15.0,15.0,70.0,80.0
3803,30,85,90,15.0,15.0,65.0,80.0
3804,30,85,95,15.0,15.0,65.0,85.0
3805,30,85,100,15.0,15.0,65.0,85.0
3806,30,90,-5,10.0,15.0,50.0,20.0
3807,30,90,0,10.0,15.0,50.0,20.0
3808,30,90,5,10.0,15.0,50.0,25.0
3809,30,90,10,15.0,15.0,55.0,25.0
3810,30,90,15,15.0,15.0,55.0,30.0
3811,30,90,20,15.0,15.0,55.0,35.0
3812,30,90,25,15.0,15.0,60.0,35.0
3813,30,90,30,15.0,15.0,60.0,40.0
3814,30,90,35,15.0,15.0,60.0,45.0
3815,30,90,40,15.0,15.0,60.0,45.0
3816,30,90,45,15.0,15.0,60.0,50.0
3817,30,90,50,15.0,15.0,60.0,55.0
3818,30,90,55,15.0,15.0,60.0,55.0
3819,30,90,60,15.0,15.0,65.0,60.0
3820,30,90,65,15.0,15.0,65.0,65.0
3821,30,90,70,15.0,15.0,70.0,70.0
3822,30,90,75,15.0,15.0,70.0,75.0
3823,30,90,80,15.0,15.0,70.0,75.0
3824,30,90,85,15.0,15.0,70.0,80.0
3825,30,90,90,15.0,15.0,70.0,85.0
3826,30,90,95,15.0,15.0,70.0,85.0
3827,30,90,100,15.0,15.0,70.0,85.0
3828,30,95,-5,10.0,15.0,50.0,20.0
3829,30,95,0,10.0,15.0,50.0,25.0
3830,30,95,5,10.0,15.0,50.0,25.0
3831,30,95,10,15.0,15.0,55.0,30.0
3832,30,95,15,15.0,15.0,55.0,30.0
3833,30,95,20,15.0,15.0,55.0,35.0
3834,30,95,25,15.0,15.0,60.0,35.0
3835,30,95,30,15.0,15.0,60.0,40.0
3836,30,95,35,15.0,15.0,60.0,45.0
3837,30,95,40,15.0,15.0,60.0,50.0
3838,30,95,45,15.0,15.0,60.0,50.0
3839,30,95,50,15.0,15.0,60.0,55.0
3840,30,95,55,15.0,15.0,65.0,60.0
3841,30,95,60,15.0,15.0,65.0,65.0
3842,30,95,65,15.0,15.0,65.0,65.0
3843,30,95,70,15.0,15.0,70.0,70.0
3844,30,95,75,15.0,15.0,70.0,75.0
3845,30,95,80,15.0,15.0,70.0,75.0
3846,30,95,85,15.0,15.0,70.0,80.0
3847,30,95,90,15.0,15.0,70.0,85.0
3848,30,95,95,15.0,15.0,70.0,85.0
3849,30,95,100,15.0,15.0,70.0,85.0
3850,30,100,-5,10.0,15.0,50.0,20.0
3851,30,100,0,10.0,10.0,50.0,25.0
3852,30,100,5,10.0,15.0,55.0,30.0
3853,30,100,10,15.0,15.0,55.0,30.0
3854,30,100,15,15.0,15.0,55.0,30.0
3855,30,100,20,15.0,15.0,60.0,35.0
3856,30,100,25,15.0,15.0,60.0,40.0
3857,30,100,30,15.0,15.0,60.0,40.0
3858,30,100,35,15.0,15.0,60.0,50.0
3859,30,100,40,15.0,15.0,60.0,50.0
3860,30,100,45,15.0,15.0,60.0,55.0
3861,30,100,50,15.0,15.0,65.0,60.0
3862,30,100,55,15.0,15.0,65.0,60.0
3863,30,100,60,15.0,15.0,65.0,65.0
3864,30,100,65,15.0,15.0,70.0,70.0
3865,30,100,70,15.0,15.0,70.0,75.0
3866,30,100,75,15.0,15.0,70.0,75.0
3867,30,100,80,15.0,15.0,70.0,75.0
3868,30,100,85,15.0,15.0,70.0,80.0
3869,30,100,90,15.0,15.0,75.0,85.0
3870,30,100,95,15.0,15.0,70.0,85.0
3871,30,100,100,15.0,15.0,70.0,85.0
3872,35,-5,-5,10.0,15.0,10.0,10.0
3873,35,-5,0,10.0,15.0,15.0,10.0
3874,35,-5,5,10.0,15.0,10.0,10.0
3875,35,-5,10,10.0,15.0,10.0,10.0
3876,35,-5,15,10.0,15.0,15.0,15.0
3877,35,-5,20,10.0,15.0,15.0,15.0
3878,35,-5,25,15.0,15.0,15.0,20.0
3879,35,-5,30,15.0,15.0,15.0,25.0
3880,35,-5,35,15.0,15.0,20.0,25.0
3881,35,-5,40,15.0,15.0,20.0,25.0
3882,35,-5,45,15.0,15.0,20.0,30.0
3883,35,-5,50,15.0,15.0,20.0,30.0
3884,35,-5,55,15.0,15.0,20.0,40.0
3885,35,-5,60,15.0,15.0,20.0,40.0
3886,35,-5,65,15.0,15.0,20.0,45.0
3887,35,-5,70,15.0,15.0,20.0,50.0
3888,35,-5,75,15.0,15.0,20.0,55.0
3889,35,-5,80,15.0,15.0,20.0,60.0
3890,35,-5,85,15.0,15.0,20.0,65.0
3891,35,-5,90,15.0,15.0,20.0,65.0
3892,35,-5,95,15.0,15.0,20.0,70.0
3893,35,-5,100,15.0,15.0,15.0,70.0
3894,35,0,-5,10.0,15.0,15.0,5.0
3895,35,0,0,10.0,15.0,15.0,10.0
3896,35,0,5,10.0,15.0,15.0,10.0
3897,35,0,10,10.0,15.0,15.0,10.0
3898,35,0,15,10.0,15.0,15.0,15.0
3899,35,0,20,15.0,15.0,15.0,15.0
3900,35,0,25,15.0,15.0,15.0,20.0
3901,35,0,30,15.0,15.0,20.0,20.0
3902,35,0,35,15.0,20.0,20.0,25.0
3903,35,0,40,15.0,15.0,20.0,25.0
3904,35,0,45,15.0,20.0,20.0,30.0
3905,35,0,50,15.0,20.0,20.0,35.0
3906,35,0,55,15.0,20.0,20.0,40.0
3907,35,0,60,15.0,15.0,20.0,40.0
3908,35,0,65,15.0,15.0,20.0,50.0
3909,35,0,70,15.0,15.0,20.0,55.0
3910,35,0,75,15.0,15.0,20.0,55.0
3911,35,0,80,15.0,15.0,20.0,60.0
3912,35,0,85,15.0,15.0,20.0,65.0
3913,35,0,90,15.0,15.0,20.0,70.0
3914,35,0,95,15.0,15.0,20.0,70.0
3915,35,0,100,15.0,15.0,20.0,70.0
3916,35,5,-5,10.0,15.0,15.0,10.0
3917,35,5,0,10.0,15.0,15.0,10.0
3918,35,5,5,15.0,15.0,15.0,10.0
3919,35,5,10,15.0,20.0,15.0,15.0
3920,35,5,15,15.0,20.0,15.0,15.0
3921,35,5,20,15.0,20.0,15.0,20.0
3922,35,5,25,15.0,20.0,20.0,20.0
3923,35,5,30,15.0,20.0,20.0,25.0
3924,35,5,35,15.0,20.0,20.0,25.0
3925,35,5,40,15.0,20.0,20.0,30.0
3926,35,5,45,15.0,20.0,20.0,35.0
3927,35,5,50,15.0,20.0,20.0,40.0
3928,35,5,55,15.0,20.0,25.0,40.0
3929,35,5,60,15.0,20.0,20.0,45.0
3930,35,5,65,15.0,20.0,20.0,50.0
3931,35,5,70,15.0,20.0,20.0,55.0
3932,35,5,75,15.0,15.0,25.0,60.0
3933,35,5,80,15.0,15.0,20.0,65.0
3934,35,5,85,15.0,15.0,20.0,65.0
3935,35,5,90,15.0,15.0,20.0,70.0
3936,35,5,95,15.0,15.0,20.0,70.0
3937,35,5,100,15.0,15.0,20.0,75.0
3938,35,10,-5,10.0,15.0,20.0,10.0
3939,35,10,0,10.0,15.0,20.0,10.0
3940,35,10,5,15.0,20.0,20.0,10.0
3941,35,10,10,15.0,20.0,20.0,15.0
3942,35,10,15,15.0,20.0,20.0,15.0
3943,35,10,20,15.0,20.0,20.0,20.0
3944,35,10,25,15.0,20.0,20.0,20.0
3945,35,10,30,15.0,20.0,20.0,25.0
3946,35,10,35,15.0,20.0,20.0,30.0
3947,35,10,40,20.0,20.0,20.0,30.0
3948,35,10,45,15.0,20.0,20.0,35.0
3949,35,10,50,20.0,20.0,25.0,40.0
3950,35,10,55,20.0,20.0,25.0,45.0
3951,35,10,60,20.0,20.0,25.0,50.0
3952,35,10,65,15.0,20.0,25.0,55.0
3953,35,10,70,15.0,20.0,25.0,55.0
3954,35,10,75,15.0,20.0,25.0,60.0
3955,35,10,80,15.0,20.0,25.0,65.0
3956,35,10,85,15.0,20.0,25.0,70.0
3957,35,10,90,15.0,15.0,25.0,70.0
3958,35,10,95,15.0,15.0,25.0,75.0
3959,35,10,100,15.0,15.0,20.0,75.0
3960,35,15,-5,10.0,15.0,20.0,10.0
3961,35,15,0,10.0,15.0,20.0,10.0
3962,35,15,5,15.0,20.0,20.0,10.0
3963,35,15,10,15.0,20.0,20.0,15.0
3964,35,15,15,15.0,20.0,20.0,15.0
3965,35,15,20,15.0,20.0,20.0,20.0
3966,35,15,25,15.0,20.0,20.0,25.0
3967,35,15,30,20.0,20.0,25.0,25.0
3968,35,15,35,20.0,20.0,25.0,30.0
3969,35,15,40,20.0,20.0,25.0,35.0
3970,35,15,45,20.0,20.0,25.0,40.0
3971,35,15,50,20.0,20.0,25.0,40.0
3972,35,15,55,20.0,20.0,25.0,45.0
3973,35,15,60,20.0,20.0,25.0,50.0
3974,35,15,65,20.0,20.0,25.0,55.0
3975,35,15,70,20.0,20.0,25.0,60.0
3976,35,15,75,15.0,20.0,25.0,60.0
3977,35,15,80,15.0,20.0,25.0,65.0
3978,35,15,85,20.0,20.0,25.0,70.0
3979,35,15,90,15.0,20.0,25.0,70.0
3980,35,15,95,20.0,20.0,25.0,75.0
3981,35,15,100,15.0,20.0,25.0,75.0
3982,35,20,-5,10.0,15.0,25.0,10.0
3983,35,20,0,10.0,15.0,25.0,10.0
3984,35,20,5,15.0,20.0,25.0,10.0
3985,35,20,10,15.0,20.0,25.0,15.0
3986,35,20,15,15.0,20.0,25.0,20.0
3987,35,20,20,20.0,20.0,25.0,25.0
3988,35,20,25,20.0,20.0,25.0,25.0
3989,35,20,30,20.0,20.0,25.0,30.0
3990,35,20,35,20.0,25.0,25.0,30.0
3991,35,20,40,20.0,20.0,25.0,35.0
3992,35,20,45,20.0,25.0,25.0,40.0
3993,35,20,50,20.0,25.0,25.0,45.0
3994,35,20,55,20.0,25.0,30.0,45.0
3995,35,20,60,20.0,25.0,30.0,50.0
3996,35,20,65,20.0,20.0,30.0,55.0
3997,35,20,70,20.0,20.0,30.0,60.0
3998,35,20,75,20.0,20.0,30.0,65.0
3999,35,20,80,20.0,20.0,30.0,65.0
4000,35,20,85,20.0,20.0,30.0,70.0
4001,35,20,90,20.0,20.0,30.0,75.0
4002,35,20,95,20.0,20.0,30.0,75.0
4003,35,20,100,20.0,20.0,30.0,75.0
4004,35,25,-5,10.0,15.0,25.0,10.0
4005,35,25,0,10.0,15.0,30.0,10.0
4006,35,25,5,15.0,15.0,30.0,10.0
4007,35,25,10,15.0,20.0,30.0,15.0
4008,35,25,15,15.0,20.0,30.0,15.0
4009,35,25,20,20.0,20.0,30.0,20.0
4010,35,25,25,20.0,20.0,30.0,25.0
4011,35,25,30,20.0,25.0,30.0,30.0
4012,35,25,35,20.0,20.0,30.0,35.0
4013,35,25,40,20.0,25.0,30.0,40.0
4014,35,25,45,20.0,25.0,30.0,40.0
4015,35,25,50,20.0,25.0,30.0,45.0
4016,35,25,55,20.0,25.0,30.0,50.0
4017,35,25,60,20.0,25.0,30.0,50.0
4018,35,25,65,20.0,25.0,30.0,55.0
4019,35,25,70,20.0,20.0,30.0,60.0
4020,35,25,75,20.0,25.0,30.0,65.0
4021,35,25,80,20.0,25.0,30.0,70.0
4022,35,25,85,20.0,20.0,35.0,70.0
4023,35,25,90,20.0,20.0,35.0,75.0
4024,35,25,95,20.0,20.0,30.0,75.0
4025,35,25,100,20.0,20.0,30.0,75.0
4026,35,30,-5,10.0,15.0,30.0,10.0
4027,35,30,0,10.0,15.0,30.0,10.0
4028,35,30,5,15.0,15.0,30.0,15.0
4029,35,30,10,15.0,20.0,30.0,15.0
4030,35,30,15,15.0,20.0,30.0,20.0
4031,35,30,20,15.0,20.0,30.0,20.0
4032,35,30,25,20.0,20.0,30.0,25.0
4033,35,30,30,20.0,25.0,30.0,30.0
4034,35,30,35,20.0,25.0,30.0,35.0
4035,35,30,40,20.0,25.0,35.0,40.0
4036,35,30,45,20.0,25.0,30.0,45.0
4037,35,30,50,20.0,25.0,35.0,50.0
4038,35,30,55,20.0,25.0,30.0,50.0
4039,35,30,60,20.0,25.0,35.0,55.0
4040,35,30,65,20.0,25.0,35.0,55.0
4041,35,30,70,20.0,25.0,35.0,60.0
4042,35,30,75,20.0,25.0,35.0,65.0
4043,35,30,80,20.0,25.0,35.0,70.0
4044,35,30,85,20.0,25.0,35.0,75.0
4045,35,30,90,20.0,20.0,35.0,75.0
4046,35,30,95,20.0,20.0,35.0,75.0
4047,35,30,100,20.0,20.0,35.0,80.0
4048,35,35,-5,10.0,15.0,35.0,10.0
4049,35,35,0,10.0,15.0,35.0,10.0
4050,35,35,5,10.0,15.0,35.0,15.0
4051,35,35,10,15.0,15.0,35.0,15.0
4052,35,35,15,15.0,20.0,35.0,20.0
4053,35,35,20,15.0,20.0,35.0,20.0
4054,35,35,25,20.0,20.0,35.0,25.0
4055,35,35,30,20.0,20.0,35.0,30.0
4056,35,35,35,20.0,20.0,35.0,35.0
4057,35,35,40,20.0,25.0,35.0,40.0
4058,35,35,45,20.0,25.0,35.0,45.0
4059,35,35,50,20.0,25.0,35.0,50.0
4060,35,35,55,20.0,25.0,35.0,55.0
4061,35,35,60,20.0,25.0,35.0,55.0
4062,35,35,65,20.0,25.0,35.0,60.0
4063,35,35,70,20.0,25.0,35.0,65.0
4064,35,35,75,20.0,25.0,35.0,70.0
4065,35,35,80,20.0,25.0,35.0,70.0
4066,35,35,85,20.0,25.0,35.0,75.0
4067,35,35,90,20.0,25.0,40.0,75.0
4068,35,35,95,20.0,20.0,35.0,75.0
